Gender,HoursStudied/Week,Tutoring,Region,Attendance(%),Parent Education,Exam_Score
Male,13.8,No,Urban,75,Tertiary,79.3
Male,15.5,No,Rural,78.9,Tertiary,89.1
Female,5,No,Rural,90.3,Secondary,52.7
Female,6.3,Yes,Rural,82.5,Secondary,67.5
Male,12.6,No,Rural,95.8,Tertiary,77.4
Male,14.7,No,Urban,80.1,Tertiary,87.5
Male,10.6,No,Urban,63.1,Secondary,70.2
Male,14.6,No,Rural,69.8,Secondary,84.8
Female,12.8,No,Urban,68.2,Secondary,83.5
Male,7.1,No,Rural,84.9,Secondary,54
Male,7.1,No,Urban,83.2,None,50.1
Male,12.7,Yes,Urban,63.7,Secondary,88.1
Male,12.2,Yes,Urban,96.4,Secondary,97.2
Male,5.2,No,Rural,52.3,Tertiary,39.5
Female,10.7,No,Rural,93.7,None,69.3
Male,7.1,Yes,Rural,70.3,Tertiary,65.2
Female,3.2,No,Urban,97.6,Secondary,47.2
Female,11,No,Rural,94.4,Tertiary,73
Male,13.8,No,Rural,79.5,Primary,82.8
Female,5.5,No,Urban,55.2,Secondary,51.5
Male,11.5,No,Urban,86,Primary,64.7
Female,7.3,No,Rural,85.8,Tertiary,60.7
Male,13.4,No,Rural,81.8,None,75.3
Male,12.2,No,Urban,63,Secondary,66.9
Male,14.9,No,Urban,83.1,Secondary,93
Male,12.1,Yes,Urban,59.3,Tertiary,80
Male,8.7,No,Urban,86.7,Tertiary,70.2
Female,16,No,Urban,79.3,None,90.2
Female,12.5,Yes,Rural,50.2,Tertiary,79.3
Female,10.6,Yes,Urban,77.3,Primary,89
Female,9.9,No,Rural,64,Secondary,60.8
Male,5.6,No,Urban,77.4,Secondary,43.2
Male,14.4,No,Urban,81,Secondary,82.1
Male,11.3,No,Rural,81.7,Secondary,67.3
Male,9.1,No,Rural,53.2,Tertiary,65.1
Male,6,Yes,Rural,61.5,Secondary,67.1
Female,11.1,No,Urban,89.8,Secondary,73
Male,6.5,No,Rural,54.2,Secondary,48.2
Female,8.8,Yes,Urban,92.3,Secondary,87.9
Female,4.4,No,Rural,86.6,Secondary,47.5
Female,10.2,Yes,Rural,53.5,Tertiary,89.1
Female,10,No,Rural,74.1,Tertiary,66.1
Male,11.8,No,Rural,60.3,Secondary,61.9
Male,14.2,No,Rural,57.9,Secondary,75.2
Female,6.5,No,Rural,74.9,Tertiary,50.7
Female,10.7,No,Urban,62.4,Tertiary,69
Male,9.1,No,Rural,97,Secondary,73.7
Female,7.7,No,Rural,66.9,Tertiary,53.6
Female,8.4,Yes,Urban,56.3,Secondary,80.4
Male,11.3,No,Rural,63.4,Secondary,63.8
Female,5,No,Urban,61.1,Secondary,44
Female,9.5,Yes,Urban,89.1,Primary,83.3
Female,14.1,No,Urban,60.6,Tertiary,88.7
Female,2.9,No,Urban,59.1,Tertiary,32.8
Female,9.1,No,Rural,76.1,Primary,55.2
Male,11,No,Urban,74.3,Tertiary,75.6
Male,9.5,Yes,Rural,65.1,Tertiary,76.4
Male,14.7,No,Urban,57.5,Secondary,68.1
Male,6.3,No,Urban,94.4,Tertiary,59.4
Male,6.5,No,Urban,67.3,Tertiary,54.3
Male,6.2,No,Rural,78.6,Secondary,48.8
Female,11.2,No,Urban,60.7,Tertiary,67.3
Male,13.7,No,Rural,63.7,Primary,69.3
Male,14.8,No,Rural,74.2,Primary,82.3
Male,8.7,Yes,Rural,69.4,None,77.8
Male,7.7,No,Urban,68.8,Tertiary,59.5
Male,11.1,Yes,Urban,78.1,Tertiary,87.7
Male,12.7,No,Urban,85.4,Secondary,76.7
Male,4.3,No,Rural,51.3,Tertiary,37.9
Female,9.3,No,Urban,54.1,Tertiary,67
Male,13.6,Yes,Urban,68.5,Secondary,90.8
Male,11.3,No,Rural,62.5,Tertiary,70.8
Male,10.8,No,Rural,94.6,Secondary,69.8
Male,14.6,Yes,Rural,94.5,Primary,98.5
Female,8.9,No,Urban,99.4,Tertiary,81.9
Female,13.7,Yes,Urban,68.2,Secondary,98.4
Female,8.6,Yes,Urban,91.1,Tertiary,85.2
Male,12.9,No,Urban,82.7,Secondary,76.5
Male,11.5,No,Rural,70.3,Secondary,67.9
Male,7.4,Yes,Urban,51,Secondary,71.3
Male,7.2,No,Urban,66.4,Tertiary,58.5
Male,9,No,Rural,70.8,Primary,57
Male,4,Yes,Urban,53.1,Secondary,48.7
Male,8.8,No,Rural,55.7,None,49.3
Female,13.1,No,Rural,57.6,Primary,68.5
Female,12.2,No,Urban,50.1,Primary,72.2
Female,6.4,No,Urban,68.1,Secondary,55.7
Female,8.7,No,Urban,77.6,Tertiary,68.8
Male,8.9,Yes,Urban,80.8,Secondary,81.6
Female,11.3,Yes,Rural,63.9,Secondary,85.1
Female,13.1,No,Rural,90.6,Secondary,77.6
Female,14.3,Yes,Urban,88.7,Secondary,100
Female,5.3,No,Urban,84.7,Primary,54.4
Female,13.6,Yes,Rural,83,None,89.6
Male,12.9,No,Rural,64.6,Tertiary,70.5
Female,9.5,No,Rural,56.2,Primary,56.9
Female,11.7,No,Urban,58,Tertiary,77.3
Female,11.4,No,Urban,52.7,Secondary,70.6
Female,15.2,No,Rural,64.9,Secondary,76.3
Male,9.6,No,Rural,51.8,None,55.7
Male,14.8,No,Rural,76.6,Secondary,85.8
Male,7.5,No,Urban,72.6,Tertiary,59.8
Female,12.2,No,Urban,54.8,Tertiary,69.6
Female,1.7,No,Urban,53.4,Secondary,28.2
Female,11.9,No,Rural,90.2,None,74.1
Male,10,Yes,Urban,67.7,Secondary,78.7
Male,2.3,Yes,Urban,94.4,Primary,48.7
Male,3.4,No,Urban,51.1,Secondary,40
Male,6.1,No,Urban,67.1,Secondary,47
Female,8.3,No,Rural,70.6,Secondary,65.2
Male,8.8,Yes,Urban,96.2,Tertiary,85.8
Male,8.1,No,Rural,51.9,Secondary,52.7
Female,8.8,Yes,Rural,58.4,Primary,59.5
Male,7.5,No,Urban,80.7,Secondary,68.5
Male,15.9,Yes,Urban,68.4,None,100
Male,10,Yes,Rural,53.9,Secondary,69.8
Male,12.7,No,Urban,90.1,Secondary,84.5
Male,11.2,No,Urban,63.5,None,61.4
Male,10.9,No,Urban,84,None,72
Female,12.2,No,Urban,75.8,Secondary,72.3
Female,11.2,Yes,Urban,57.4,Tertiary,90
Female,8.8,No,Urban,64.2,Tertiary,56.2
Female,16,No,Urban,62.6,Tertiary,81.6
Female,9.2,No,Urban,76.2,Secondary,75.3
Female,7,Yes,Rural,88.7,Secondary,72
Female,16,Yes,Urban,79.1,Primary,100
Male,15.7,No,Urban,77,None,85.5
Male,4.7,No,Urban,97.8,Primary,45.7
Male,3.3,No,Rural,71.6,Secondary,34.3
Male,9.2,No,Rural,95.3,Primary,65.9
Male,10.5,Yes,Urban,61.5,Secondary,82.8
Male,10.9,No,Urban,57.8,Tertiary,74.2
Male,5,Yes,Rural,88.3,Primary,67.1
Female,5,No,Rural,58.1,Tertiary,49.4
Male,10.1,No,Rural,74.1,None,52
Female,7.9,No,Urban,50.7,Tertiary,50.6
Male,4,Yes,Urban,66.7,Secondary,60.4
Female,16,No,Urban,70.6,Secondary,82.6
Male,13.2,No,Rural,67.6,None,67.2
Female,9,No,Urban,58.4,Tertiary,67.8
Male,10.5,No,Urban,97.7,Primary,71.5
Female,6.7,Yes,Urban,78.8,Primary,77.9
Male,5.7,No,Urban,89,Tertiary,57.8
Male,4.2,Yes,Urban,98.6,Secondary,68.9
Male,12.5,Yes,Rural,81.3,Primary,87.8
Female,9.2,Yes,Urban,88.6,Tertiary,99.4
Male,10.8,No,Rural,81.4,None,66.1
Male,7.4,No,Urban,95.3,Primary,55.3
Female,15.5,No,Urban,67,Primary,94.2
Female,11.6,No,Urban,96.6,None,78.1
Female,16,Yes,Rural,62.8,Secondary,99
Male,13.5,No,Rural,76.2,Tertiary,76.1
Female,12,No,Rural,67.5,Tertiary,69.9
Male,11.8,No,Urban,89.2,Secondary,74.8
Female,12.4,Yes,Urban,56.4,Primary,80.4
Female,15.6,Yes,Rural,91.1,Tertiary,100
Female,6.3,No,Rural,76.9,Tertiary,54.7
Female,11.6,No,Urban,97.4,Secondary,74.9
Male,9.1,Yes,Urban,72.8,Tertiary,72.2
Female,6.1,No,Urban,65.3,Tertiary,48.6
Male,6.8,No,Rural,95.7,Secondary,60.2
Male,9.4,No,Urban,79.5,Secondary,63.2
Female,11.3,Yes,Urban,56.3,Secondary,88.7
Female,6.2,No,Urban,77.9,Tertiary,53.6
Female,4.9,No,Urban,63.5,Tertiary,48.5
Male,2,Yes,Rural,86.6,Tertiary,43
Male,9.4,No,Urban,77.9,Secondary,71.3
Female,8.9,No,Urban,56,Secondary,60.2
Female,5.9,No,Urban,71.9,None,43
Female,7.6,No,Urban,84.6,Primary,53.7
Male,16,No,Urban,56.4,Tertiary,84.8
Female,12.7,No,Rural,80,None,76.3
Female,8.6,No,Rural,51.2,Secondary,56.5
Male,6.6,No,Urban,75.6,Secondary,54.5
Female,10.5,No,Urban,50.3,None,60.7
Male,9.2,Yes,Urban,67.7,Primary,75.8
Female,15.2,No,Urban,68.7,Secondary,83.1
Female,9.8,No,Urban,72.3,Secondary,59.9
Male,6.8,No,Urban,93.8,None,75
Female,2.3,No,Urban,58,Secondary,36
Male,3.5,No,Urban,78.7,None,47.7
Female,12.7,Yes,Urban,64.2,Primary,86.5
Male,11.1,Yes,Urban,95.4,Primary,89.8
Male,5.6,No,Urban,52.5,None,39.1
Female,12.9,Yes,Rural,58,Secondary,81.6
Male,8.2,No,Rural,86.5,Secondary,60.8
Female,8,No,Urban,91.4,Primary,62.3
Female,0,No,Rural,82.7,Primary,23.5
Female,12,Yes,Rural,98.7,Tertiary,100
Female,9.6,No,Rural,74.6,Secondary,63.4
Male,5.4,No,Urban,66.8,Primary,47.6
Female,11.2,No,Urban,53,Secondary,68.9
Female,9.9,No,Urban,82.3,Secondary,77.1
Female,9.2,No,Urban,77.5,Tertiary,67.6
Male,5.2,Yes,Urban,61.7,Primary,47.5
Male,15.4,Yes,Rural,87.9,Primary,96.4
Female,8.8,Yes,Rural,56.9,Tertiary,77.4
Female,13.1,No,Urban,59.8,Primary,78.3
Female,9.9,Yes,Rural,60.2,None,80.2
Female,8,Yes,Urban,79,Secondary,82.9
Female,7.4,No,Urban,51.7,Tertiary,58.9
Male,11.8,No,Urban,71.7,Primary,70.3
Male,9,No,Urban,98.6,Tertiary,62.4
Female,11.3,No,Rural,88.5,Tertiary,72.7
Female,9.5,Yes,Urban,89.6,Tertiary,90.5
Male,13.8,Yes,Rural,94.4,Tertiary,100
Male,11.4,No,Urban,70.6,Primary,73.2
Male,9.7,No,Urban,64,Secondary,59.5
Female,10.3,No,Urban,98,Primary,70.5
Male,11.3,No,Rural,82.4,Secondary,79.1
Female,7.9,No,Urban,57.7,Tertiary,53.7
Female,10.3,No,Urban,99.4,Secondary,67.7
Female,13.8,No,Rural,83.6,Tertiary,81.8
Male,4.8,No,Rural,89.3,Secondary,45.9
Female,3.6,No,Urban,62.5,Secondary,40.2
Male,8.2,No,Urban,75,Primary,68.5
Male,9.7,Yes,Rural,57.1,None,69.2
Male,7.5,No,Urban,68.7,Secondary,59.9
Male,8,No,Urban,77.4,Tertiary,69.4
Male,4.7,No,Urban,71.2,Secondary,30.5
Female,7.4,No,Rural,53.4,Tertiary,56.4
Male,11.5,No,Urban,86.2,Secondary,80.7
Female,11,No,Rural,88.9,Secondary,68.1
Female,12.4,Yes,Urban,70.3,None,89.1
Female,5.5,No,Urban,62,Tertiary,51.4
Female,16,No,Urban,84,Secondary,89.4
Female,15.5,Yes,Urban,78.5,Secondary,100
Female,8,No,Urban,82.8,Tertiary,60.6
Male,9,No,Rural,68.8,Tertiary,57.5
Female,10.5,No,Urban,81.2,Secondary,82.6
Male,15.6,Yes,Urban,70.3,Secondary,99.3
Male,9.2,No,Rural,77,Secondary,60.4
Male,8.5,No,Urban,63.9,Primary,58.7
Male,10.3,Yes,Urban,70.2,Secondary,79.6
Male,5.7,No,Urban,64,Secondary,48.5
Female,11.1,Yes,Rural,82.3,Secondary,87.7
Female,10.1,Yes,Urban,58.1,Tertiary,82
Male,5.7,Yes,Urban,79.1,Secondary,76.4
Male,11.2,No,Urban,79.1,Tertiary,76.7
Male,5.5,Yes,Urban,90.9,None,63.2
Male,9.8,Yes,Rural,87.5,Secondary,79.3
Female,11.7,No,Urban,51.3,None,58.2
Male,13.2,Yes,Urban,80.1,Tertiary,100
Male,11.5,No,Urban,54,Primary,70.9
Male,7.9,Yes,Urban,53.7,Secondary,65.6
Female,7.7,No,Rural,92,Primary,63.3
Male,5.1,No,Urban,63.1,Secondary,41.1
Female,14.1,No,Urban,86.9,Secondary,90.1
Male,5.7,Yes,Rural,99.3,None,64.4
Female,5.8,Yes,Rural,99.4,Tertiary,77.1
Male,7.1,No,Urban,85,Secondary,56.2
Female,13.2,No,Urban,78.2,Secondary,90
Male,11.4,No,Rural,90.5,Tertiary,79.2
Male,11.9,Yes,Urban,59.2,Tertiary,82.3
Female,15.5,No,Urban,99.5,Tertiary,99.1
Female,8.6,No,Rural,60.1,Primary,53.4
Male,7.1,No,Urban,84.9,Secondary,55.7
Male,15.7,No,Urban,53.6,Secondary,78.3
Male,5.7,No,Rural,57.5,Secondary,45
Female,7.7,No,Urban,60.2,Secondary,62.4
Female,9.8,No,Rural,71.6,Primary,69
Female,7.7,No,Urban,60.5,Secondary,58
Female,14.2,Yes,Rural,87.4,Secondary,96.6
Male,7.8,No,Urban,65.3,None,58.4
Female,10,No,Rural,68,Secondary,62.9
Female,9.5,No,Rural,82.8,Secondary,70.2
Male,9.2,No,Rural,51.6,Primary,49.2
Female,14.4,No,Urban,97.3,Secondary,92.7
Male,10.1,No,Rural,68.8,Tertiary,70.5
Female,7.9,No,Urban,61.5,Primary,62.3
Male,6.3,No,Rural,89.3,Primary,60.3
Male,11.9,Yes,Rural,67.7,Secondary,84.4
Male,10.8,No,Rural,67.8,Primary,71.5
Male,7.9,No,Urban,64.6,Tertiary,52.3
Male,4.3,No,Urban,54.9,Primary,40
Male,13.7,Yes,Rural,85.8,Tertiary,97.1
Female,5,No,Rural,80.5,Secondary,52.1
Male,11.3,No,Rural,99.3,Secondary,75.6
Male,15.5,No,Urban,81.3,Tertiary,90.9
Female,7.3,No,Urban,51.6,Primary,44.1
Female,7.9,No,Rural,73.7,Secondary,57.1
Female,10.5,Yes,Urban,51.5,Primary,73.4
Female,9.4,No,Urban,66.3,Primary,64.9
Female,14.4,No,Urban,76.6,Tertiary,78
Male,3.8,No,Rural,97.7,Secondary,46.4
Female,13.4,No,Urban,51,Tertiary,77.2
Male,15.1,No,Rural,98.4,Tertiary,95.7
Male,13.4,No,Urban,95.3,Secondary,87
Female,7.3,Yes,Urban,83.8,Secondary,77
Male,6.2,No,Urban,54.7,Secondary,48.8
Male,6.8,Yes,Urban,98.2,Secondary,69.8
Female,15.1,No,Urban,78.2,None,87.5
Male,4.2,No,Rural,50,Secondary,37.9
Female,12.6,Yes,Urban,91.4,Secondary,100
Female,10.7,No,Rural,61.1,Tertiary,75.4
Female,12.4,No,Rural,63.6,Primary,66.4
Female,7.5,No,Urban,79.8,Secondary,60.5
Male,10.8,No,Urban,55.9,Tertiary,65
Male,6.4,No,Urban,96.2,Tertiary,65.2
Female,0.9,No,Rural,83,Secondary,25.7
Male,8,No,Rural,67.2,Secondary,60.2
Female,8.5,Yes,Urban,86.8,Primary,81.1
Male,8.6,Yes,Rural,93.2,Secondary,86.5
Male,16,Yes,Urban,91.6,Secondary,100
Female,14.1,No,Urban,79.5,Primary,88.7
Female,15.1,No,Urban,90.2,None,93.9
Male,4.2,No,Urban,58.1,Primary,39.6
Male,11.7,Yes,Urban,81.3,Tertiary,99.6
Male,13.1,No,Urban,67.7,Secondary,69.7
Male,14.8,Yes,Rural,65.2,Primary,99.8
Female,16,Yes,Urban,57.3,Tertiary,100
Male,4.5,No,Urban,52,Primary,42.1
Male,9.8,Yes,Rural,50.9,Secondary,77.3
Male,12,Yes,Urban,93.8,Secondary,99.2
Female,9.4,No,Rural,84.3,Primary,57.6
Female,2.3,Yes,Urban,83.8,Primary,56.8
Male,9.7,No,Rural,80,Tertiary,67.1
Male,14.1,No,Urban,69.1,Primary,79.8
Female,7.3,Yes,Rural,67.7,Primary,65.4
Male,16,No,Urban,63.9,Secondary,79.3
Male,7.9,Yes,Urban,67.1,Tertiary,80.3
Male,11.7,No,Rural,85.5,Primary,78.6
Female,14.9,No,Urban,74.7,None,84.9
Male,13,No,Urban,87.7,Secondary,89
Male,10.2,No,Urban,54.7,Secondary,58.2
Male,11.1,Yes,Rural,74.9,None,73.3
Female,9.8,No,Urban,69.3,Secondary,56.1
Female,8.9,Yes,Rural,50.9,Secondary,65.3
Male,10.6,No,Urban,58.3,Tertiary,68.4
Male,14.5,No,Urban,54.6,Secondary,81.1
Male,8.1,No,Urban,67.8,Secondary,58
Male,11.2,No,Urban,85.9,Secondary,82.4
Male,9.8,Yes,Urban,82.3,Tertiary,89.8
Female,13,No,Urban,80.1,Secondary,81.8
Female,11.1,No,Rural,74.8,Secondary,75.2
Male,13.2,No,Urban,54.3,Secondary,70.8
Female,6,No,Urban,77.4,Primary,59.2
Male,4.6,No,Urban,60.7,Secondary,38.3
Female,15.6,No,Urban,92.4,Tertiary,100
Female,8.4,Yes,Rural,60.5,Secondary,75.8
Male,9.5,No,Urban,91.3,Secondary,62.2
Female,10.7,No,Urban,78,Tertiary,79.9
Female,9.5,Yes,Rural,69,None,68.7
Female,15.3,Yes,Urban,63.1,Secondary,100
Female,4.4,No,Urban,75.8,Tertiary,53.2
Male,16,No,Urban,79,Tertiary,89
Female,4.2,Yes,Rural,57.3,Tertiary,64.9
Male,10.8,No,Rural,99.3,Tertiary,78.4
Male,13.1,Yes,Urban,58.8,Secondary,99.6
Female,3.7,Yes,Rural,85.5,Secondary,60.6
Male,13.1,No,Urban,98.9,Secondary,84.3
Male,12.9,No,Urban,98.9,Tertiary,84.3
Male,13.6,No,Urban,88,Tertiary,83.2
Male,5.8,No,Urban,96.7,Tertiary,63.4
Male,10.5,No,Rural,88.2,Secondary,74.5
Female,10.2,No,Rural,81.4,Tertiary,78.6
Male,7.8,Yes,Rural,60.7,Tertiary,70.2
Male,12.5,No,Rural,54,Secondary,64
Female,6.8,Yes,Urban,52.1,Secondary,68.1
Female,7.1,No,Rural,71,Secondary,52.4
Female,12.2,No,Urban,79.5,Secondary,73.4
Female,5.5,No,Rural,70.5,Tertiary,46.5
Female,13,No,Urban,86.8,Primary,82.4
Male,16,No,Urban,76,Secondary,89.4
Male,6.4,Yes,Urban,64.1,Secondary,67.8
Male,6.3,Yes,Urban,97.6,Tertiary,76.9
Male,13.1,Yes,Rural,69.5,Secondary,93.1
Male,7,Yes,Rural,55.9,Primary,59.9
Male,10,Yes,Urban,89.5,Secondary,82.4
Female,12.4,No,Urban,59.9,Primary,77.8
Female,14.3,No,Urban,54.9,Secondary,82
Female,10,No,Rural,82.5,None,72.9
Male,16,No,Urban,87.5,Secondary,88.7
Male,6.6,No,Urban,52.6,Primary,41.7
Female,9.4,No,Urban,83,Secondary,65.9
Female,16,No,Urban,86,Tertiary,100
Female,10.9,Yes,Urban,81.3,Tertiary,89.8
Male,12,Yes,Rural,92.9,Tertiary,97.2
Female,9.1,Yes,Urban,51.8,Tertiary,76.4
Female,16,No,Urban,97.7,None,95.5
Female,15.8,No,Urban,81.4,Tertiary,97
Female,11.2,Yes,Urban,74.4,Secondary,79.8
Male,11.5,No,Urban,54.3,Tertiary,67.5
Female,13.1,No,Urban,52.3,Secondary,78.7
Female,13.3,No,Urban,93.8,Primary,87.2
Female,15.1,No,Urban,77.2,Secondary,90.8
Female,12.1,No,Urban,57,Secondary,82.7
Female,16,No,Urban,63.5,Secondary,83.1
Male,10.2,No,Rural,76.6,Primary,56.7
Male,6.9,Yes,Urban,89.4,None,71.7
Male,8.1,No,Rural,69.5,None,44.6
Female,10.2,No,Rural,96.8,Primary,76.2
Female,8.1,Yes,Urban,59.2,None,64.1
Female,10.2,No,Rural,90.3,Secondary,73.9
Female,6.8,No,Rural,60.4,Tertiary,43.6
Male,9.2,No,Urban,68,Primary,59.3
Male,11.4,No,Urban,95.2,Tertiary,88.1
Female,10,Yes,Urban,79.5,Secondary,81.9
Male,10,Yes,Urban,56.2,None,71
Female,2.5,No,Urban,61.7,Tertiary,37.8
Male,7.3,No,Rural,50.1,Secondary,47.3
Female,15,No,Urban,66.3,Tertiary,89.3
Female,11.6,Yes,Urban,76.4,None,89.9
Male,6.2,No,Urban,78.4,Secondary,68.7
Male,13.7,No,Rural,97.1,Primary,75.8
Male,7.2,No,Rural,93.4,None,58.8
Male,7.6,No,Urban,93.7,Secondary,66.3
Female,13.2,No,Urban,87.9,Secondary,88.7
Male,9.9,No,Urban,75.6,Secondary,66.9
Female,7,Yes,Urban,83,Tertiary,83.5
Male,6.5,Yes,Rural,80.8,Secondary,71.1
Female,9.7,No,Urban,75.7,None,61.6
Female,10.9,No,Rural,86.8,Secondary,73.6
Male,9.6,No,Rural,98,Tertiary,86
Female,7.5,No,Rural,72.1,Secondary,57.4
Female,13.6,No,Rural,65.8,Primary,70.2
Male,10.1,No,Urban,99.3,Primary,73.3
Female,6.8,No,Urban,89.6,Secondary,64.1
Female,5.4,Yes,Rural,99,Tertiary,80.9
Female,1.2,No,Rural,70.3,Tertiary,30.9
Female,12.3,Yes,Urban,99.8,None,100
Female,8.5,Yes,Urban,78.1,Primary,77.3
Male,6.1,No,Urban,71.6,Secondary,55.7
Male,12.4,No,Rural,69.2,Secondary,71.4
Female,3.5,No,Urban,67.6,Tertiary,48.4
Male,11.7,No,Urban,71,Secondary,76.5
Male,3.7,Yes,Rural,74.7,Secondary,51.3
Male,7.9,Yes,Rural,96.8,Tertiary,71.6
Female,5.1,No,Urban,81.2,Primary,52.7
Female,15.3,No,Rural,81.2,Tertiary,92
Male,8.9,No,Rural,75.2,Primary,59.3
Female,13.6,Yes,Rural,53.7,None,87.5
Male,7.6,No,Urban,65.2,Secondary,63.4
Male,13.7,No,Rural,95.7,None,80.9
Male,11.6,Yes,Urban,64.3,Tertiary,87.3
Male,11.4,No,Rural,60,Primary,59.8
Female,6.4,Yes,Rural,50.6,Tertiary,58.5
Male,12.6,Yes,Rural,79.2,None,86.4
Male,7.9,No,Urban,52.9,Secondary,58.7
Male,8.2,No,Urban,90.5,Secondary,65.4
Male,15,No,Urban,77.5,Tertiary,83
Female,2.8,Yes,Rural,69.7,Secondary,61.5
Female,14.4,No,Urban,89.9,Secondary,94
Male,7.7,Yes,Rural,88,None,72.9
Female,14,Yes,Urban,69.7,Secondary,99.9
Female,13.9,Yes,Urban,70.7,Secondary,94.6
Female,16,No,Rural,62.2,Primary,78.5
Female,9.3,No,Rural,52,Secondary,52.8
Female,10.3,No,Urban,61.6,Tertiary,71.6
Female,7.6,No,Urban,64.2,Tertiary,60.6
Male,12.6,No,Urban,84.8,Secondary,84
Female,4.5,No,Urban,94.8,Secondary,57.5
Female,13.3,Yes,Rural,62.5,Tertiary,88.8
Male,10.5,Yes,Urban,95.6,Tertiary,89.2
Male,7.2,Yes,Urban,61.4,Tertiary,71.4
Female,7.1,Yes,Urban,65.7,Tertiary,72.2
Male,10.1,Yes,Urban,93.9,Secondary,94.9
Female,12.3,No,Urban,63.2,Secondary,67.5
Female,12.5,No,Urban,58.1,Secondary,77.9
Male,6.2,Yes,Rural,95.9,Primary,69
Female,0.7,No,Urban,80.9,Tertiary,35.7
Female,9.5,No,Urban,75.8,Secondary,67.8
Male,7,Yes,Urban,88.2,Tertiary,68.5
Male,16,No,Rural,53,Secondary,76.5
Female,8.3,Yes,Rural,54,Tertiary,66.7
Male,14.7,No,Rural,67.3,Tertiary,81.3
Male,7.3,No,Urban,72.3,None,45.8
Female,13.8,No,Rural,50.1,Tertiary,78.4
Female,5.1,Yes,Rural,90.2,Tertiary,70.1
Female,7.3,No,Urban,59.1,Tertiary,58.6
Female,5.3,Yes,Urban,69.2,Secondary,63.6
Female,8.5,Yes,Rural,81,Secondary,75.7
Male,0.9,No,Rural,91.3,Secondary,35.6
Female,2.5,No,Rural,76.5,Tertiary,40.3
Male,6.2,Yes,Urban,69.2,Tertiary,65.6
Female,10.7,Yes,Urban,86.6,None,86.1
Male,10.1,No,Urban,73,Tertiary,63.6
Male,5.5,No,Rural,97.4,Secondary,49.2
Male,16,No,Rural,87.8,Secondary,82.8
Male,12.7,No,Rural,70,Secondary,70.2
Female,16,No,Rural,72.3,Primary,86.1
Female,9.3,Yes,Rural,90.8,Tertiary,79.1
Female,4.2,No,Rural,70.8,None,39
Male,6.2,No,Urban,84.4,Primary,53.5
Male,0.7,Yes,Urban,71.2,Tertiary,46.6
Male,9.6,No,Urban,85.6,Secondary,69
Female,7.9,No,Rural,70.8,Tertiary,60.1
Female,10.6,No,Urban,63.9,Secondary,60.4
Male,9.2,Yes,Rural,62.4,Tertiary,74.3
Male,10.8,No,Urban,65.6,Secondary,60.5
Male,11.4,No,Rural,55.2,Tertiary,59.6
Female,14.4,No,Rural,69.6,Primary,71.3
Female,12.2,No,Rural,66.9,Tertiary,67.5
Male,1,Yes,Rural,52.6,Tertiary,35.9
Male,9.6,No,Urban,62.2,None,61
Female,10.6,No,Rural,56.5,Secondary,55.1
Female,9.2,No,Rural,75.7,Primary,61.9
Male,8.5,No,Urban,84.3,Tertiary,61.9
Female,14.9,No,Rural,81.9,Primary,95.3
Male,5.8,No,Urban,89,Primary,55.8
Male,5.3,Yes,Urban,56,None,64.9
Female,8.5,No,Rural,99.6,Primary,64.1
Male,7,Yes,Urban,55.9,Primary,61.9
Female,7.9,No,Urban,99.7,Tertiary,78.7
Female,16,No,Urban,56.1,Tertiary,88
Female,7.8,No,Urban,80.1,Tertiary,58.8
Female,7.7,Yes,Urban,88.9,Primary,77.8
Female,6.9,No,Rural,92.8,Primary,52.7
Male,13.8,No,Urban,74.7,Secondary,79.9
Male,13,No,Rural,71.1,Secondary,73
Male,12.5,No,Rural,84,Tertiary,69.4
Male,11.9,No,Rural,63.5,Secondary,66.7
Female,5.7,No,Urban,90.5,Primary,55.7
Female,14,No,Urban,72,Secondary,93.5
Male,10.1,Yes,Rural,83,Secondary,87.1
Female,4.6,No,Urban,83.5,Primary,49.5
Male,13.4,Yes,Rural,91.6,Secondary,95.5
Female,6.6,No,Urban,86,Secondary,59.3
Male,6,No,Urban,52.2,Secondary,51
Female,10.1,No,Rural,66.8,Primary,65.8
Male,12.5,No,Urban,96.8,Primary,88.4
Male,10.2,No,Urban,60.9,Tertiary,68.1
Male,6.7,Yes,Rural,89.9,Primary,65.7
Male,13.9,Yes,Urban,72.3,Secondary,96.4
Female,7.4,No,Urban,60.2,Tertiary,51.2
Male,10,No,Rural,50.9,Tertiary,68.1
Female,9.8,Yes,Urban,75.1,Tertiary,84.5
Female,6,No,Urban,57.6,Tertiary,59.3
Male,16,No,Rural,91.8,Tertiary,98.9
Male,12.6,No,Rural,77.7,Tertiary,80.5
Female,16,No,Urban,62.2,Secondary,100
Male,5.1,No,Urban,75.3,Primary,48
Female,10.8,No,Urban,76.7,Primary,68.9
Male,14.9,No,Urban,78.1,Tertiary,80.4
Male,7.2,No,Rural,96,Tertiary,57.8
Female,7.7,No,Urban,72.2,Tertiary,68.4
Female,4.4,No,Rural,99.8,Primary,56.2
Female,4.2,No,Urban,83.9,None,44.3
Male,9.4,Yes,Urban,51.8,Secondary,73.6
Female,11,Yes,Rural,62.1,Tertiary,86.2
Male,12.2,No,Rural,51.4,Tertiary,76.5
Female,8.5,No,Urban,96.7,Secondary,76.2
Male,4.9,No,Urban,75.2,Primary,46.8
Female,10.6,No,Rural,96,None,68.4
